phonogram3967index,index,type,zhuyin,tone,stroke,orthographicgroup,phoneticradical,homograph_cnts,homophone_cnts,freq_char,freq_char(log),freq_char_4.0,freq_char_4.0(log),fre_cd,xasbc_cf_million,freq_syllable_4.0,freq_syllable_4.0(log),phoneticcom,FF_friends,FF(type),FF(1500),FF(2000),FF(log),FB_group_code,FB_total,FB_friend,FB_total_freq,FB_freq_friend,FB_freq_enemy,FB(type),FB(token),FB(1500),FB(5000),FB(log),註記,說明
2370,1078,烽,ㄈㄥ,1,11,夆,夆,1,11,26,1.41 ,62,1.792391689,46,6.17 ,20500,4.31 ,5,5,1,1,1,1,4,11,4,20500,2707,17793,0.36 ,0.13 ,0.34 ,0.20 ,0.37 ,,
0,1068,風,ㄈㄥ,1,9,風,.,1,11,9189,3.96 ,12113,4.083251717,4808,757.12 ,20500,4.31 ,.,.,.,.,.,.,1,11,3,20500,12879,7621,0.27 ,0.63 ,0.28 ,0.43 ,0.33 ,,ㄈㄥ4(1093)
1525,1069,瘋,ㄈㄥ,1,14,風,風,1,11,240,2.38 ,530,2.72427587,344,27.41 ,20500,4.31 ,5,3,0.6,0.904988124,0.904988124,0.696199345,1,11,3,20500,12879,7621,0.27 ,0.63 ,0.28 ,0.43 ,0.33 ,,
1524,1070,楓,ㄈㄥ,1,13,風,風,1,11,128,2.11 ,236,2.372912003,108,11.77 ,20500,4.31 ,5,3,0.6,0.904988124,0.904988124,0.696199345,1,11,3,20500,12879,7621,0.27 ,0.63 ,0.28 ,0.43 ,0.33 ,,
0,1072,豐,ㄈㄥ,1,18,豐,.,1,11,4281,3.63 ,2890,3.460897843,1745,199.04 ,20500,4.31 ,.,.,.,.,.,.,3,11,2,20500,2891,17609,0.18 ,0.14 ,0.19 ,0.22 ,0.12 ,,
352,1074,酆,ㄈㄥ,1,21,豐,豐,1,11,10,1.00 ,1,0,1,0.00 ,20500,4.31 ,2,1,0.5,0.003533569,0.003533569,0,3,11,2,20500,2891,17609,0.18 ,0.14 ,0.19 ,0.22 ,0.12 ,,
2373,1082,逢,ㄈㄥ,2,11,夆,夆,1,3,1135,3.05 ,818,2.912753304,635,53.38 ,1574,3.20 ,5,5,1,1,1,1,1,3,2,1574,1335,239,0.67 ,0.85 ,0.85 ,0.85 ,0.70 ,,
1013,1083,縫,ㄈㄥ,2,17,夆,逢,2,3,247,2.39 ,517,2.713490543,309,26.98 ,1574,3.20 ,4,2,0.5,0.639851485,0.639851485,0.532642029,1,3,2,1574,1335,239,0.67 ,0.85 ,0.85 ,0.85 ,0.70 ,,
1268,1084,馮,ㄈㄥ,2,12,馬,馬,1,3,335,2.53 ,239,2.378397901,93,14.92 ,1574,3.20 ,11,1,0.090909091,0.024310853,0.020420369,0.072633444,2,3,1,1574,239,1335,0.33 ,0.15 ,0.15 ,0.15 ,0.30 ,,ㄆㄧㄥ2(594)
1012,1090,縫,ㄈㄥ,4,17,夆,逢,2,5,247,2.39 ,517,2.713490543,309,26.98 ,2702,3.43 ,4,2,0.5,0.639851485,0.639851485,0.532642029,3,5,1,2702,517,2185,0.20 ,0.19 ,0.19 ,0.19 ,0.21 ,,
0,1087,奉,ㄈㄥ,4,8,奉,.,1,5,889,2.95 ,851,2.92992956,602,61.71 ,2702,3.43 ,.,.,.,.,.,.,1,5,2,2702,893,1809,0.40 ,0.33 ,0.33 ,0.33 ,0.36 ,,
2209,1088,俸,ㄈㄥ,4,10,奉,奉,1,5,113,2.05 ,42,1.62324929,24,2.58 ,2702,3.43 ,3,1,0.333333333,0.022292994,0.01761745,0.217355375,1,5,2,2702,893,1809,0.40 ,0.33 ,0.33 ,0.33 ,0.36 ,,
1523,1091,諷,ㄈㄥ,4,16,風,風,1,5,203,2.31 ,377,2.57634135,299,20.81 ,2702,3.43 ,5,3,0.6,0.904988124,0.904988124,0.696199345,4,5,1,2702,377,2325,0.20 ,0.14 ,0.14 ,0.14 ,0.20 ,,101年ㄈㄥ(1080)併讀為ㄈㄥ4(1091)
0,1089,鳳,ㄈㄥ,4,14,鳳,.,1,5,1858,3.27 ,915,2.961421094,426,62.42 ,2702,3.43 ,.,.,.,.,.,.,2,5,1,2702,915,1787,0.20 ,0.34 ,0.34 ,0.34 ,0.23 ,,
0,1094,夫,ㄈㄨ,1,4,夫,.,1,7,5844,3.77 ,5377,3.730540036,2059,345.84 ,6946,3.84 ,.,.,.,.,.,.,1,7,4,6946,5447,1499,0.57 ,0.78 ,0.51 ,0.77 ,0.48 ,,
3669,1095,伕,ㄈㄨ,1,6,夫,夫,1,7,23,1.36 ,59,1.770852012,35,1.72 ,6946,3.84 ,5,5,1,1,1,1,1,7,4,6946,5447,1499,0.57 ,0.78 ,0.51 ,0.77 ,0.48 ,,
3670,1096,麩,ㄈㄨ,1,15,夫,夫,1,7,3,0.48 ,5,0.698970004,5,0.00 ,6946,3.84 ,5,5,1,1,1,1,1,7,4,6946,5447,1499,0.57 ,0.78 ,0.51 ,0.77 ,0.48 ,,
3671,1097,趺,ㄈㄨ,1,11,夫,夫,1,7,4,0.60 ,6,0.77815125,5,0.43 ,6946,3.84 ,5,5,1,1,1,1,1,7,4,6946,5447,1499,0.57 ,0.78 ,0.51 ,0.77 ,0.48 ,,
2599,1100,孵,ㄈㄨ,1,14,孚,孚,1,7,17,1.23 ,109,2.037426498,51,7.61 ,6946,3.84 ,6,4,0.666666667,0.593357635,0.593357635,0.699214911,4,7,1,6946,109,6837,0.14 ,0.02 ,0.04 ,0.02 ,0.14 ,,
0,1099,敷,ㄈㄨ,1,15,敷,,1,7,464,2.67 ,251,2.399673721,192,18.80 ,6946,3.84 ,1,1,1,1,1,1,3,7,1,6946,251,6695,0.14 ,0.04 ,0.08 ,0.04 ,0.17 ,,
0,1098,膚,ㄈㄨ,1,15,膚,.,1,7,379,2.58 ,1139,3.056523724,475,70.75 ,6946,3.84 ,.,.,.,.,.,.,2,7,1,6946,1139,5807,0.14 ,0.16 ,0.37 ,0.17 ,0.21 ,,
193,1125,福,ㄈㄨ,2,14,,,1,24,7081,3.85 ,4793,3.680607429,2240,281.84 ,25099,4.40 ,11,8,0.727272727,0.859851498,0.889226577,0.747909133,2,24,6,25099,7976,17123,0.25 ,0.32 ,0.32 ,0.41 ,0.28 ,,
192,1126,幅,ㄈㄨ,2,12,,,1,24,4197,3.62 ,2698,3.431041945,1460,154.84 ,25099,4.40 ,11,8,0.727272727,0.859851498,0.889226577,0.747909133,2,24,6,25099,7976,17123,0.25 ,0.32 ,0.32 ,0.41 ,0.28 ,,
195,1127,輻,ㄈㄨ,2,16,,,1,24,99,2.00 ,348,2.541579244,112,19.80 ,25099,4.40 ,11,8,0.727272727,0.859851498,0.889226577,0.747909133,2,24,6,25099,7976,17123,0.25 ,0.32 ,0.32 ,0.41 ,0.28 ,,
194,1128,蝠,ㄈㄨ,2,15,,,1,24,16,1.20 ,63,1.799340549,40,3.30 ,25099,4.40 ,11,8,0.727272727,0.859851498,0.889226577,0.747909133,2,24,6,25099,7976,17123,0.25 ,0.32 ,0.32 ,0.41 ,0.28 ,,
0,1129,褔,ㄈㄨ,2,15,,,1,24,2,0.30 ,48,1.681241237,19,0.86 ,25099,4.40 ,11,8,0.727272727,0.859851498,0.889226577,0.747909133,2,24,6,25099,7976,17123,0.25 ,0.32 ,0.32 ,0.41 ,0.28 ,,
191,1133,匐,ㄈㄨ,2,11,,,1,24,7,0.85 ,26,1.414973348,23,1.00 ,25099,4.40 ,11,8,0.727272727,0.859851498,0.889226577,0.747909133,2,24,6,25099,7976,17123,0.25 ,0.32 ,0.32 ,0.41 ,0.28 ,,
3672,1139,扶,ㄈㄨ,2,7,夫,夫,1,24,573,2.76 ,544,2.7355989,365,35.01 ,25099,4.40 ,5,5,1,1,1,1,5,24,2,25099,736,24363,0.08 ,0.03 ,0.07 ,0.04 ,0.10 ,,
3673,1140,芙,ㄈㄨ,2,8,夫,夫,1,24,119,2.08 ,192,2.283301229,72,12.48 ,25099,4.40 ,5,5,1,1,1,1,5,24,2,25099,736,24363,0.08 ,0.03 ,0.07 ,0.04 ,0.10 ,,
3445,1141,符,ㄈㄨ,2,11,付,付,1,24,1979,3.30 ,2262,3.354492601,1373,147.38 ,25099,4.40 ,5,5,1,1,1,1,6,24,1,25099,2262,22837,0.04 ,0.09 ,0.14 ,0.12 ,0.07 ,,
0,1144,弗,ㄈㄨ,2,5,弗,.,1,24,83,1.92 ,190,2.278753601,123,10.19 ,25099,4.40 ,.,.,.,.,.,.,8,24,4,25099,1143,23956,0.17 ,0.05 ,0.11 ,0.06 ,0.16 ,,
3213,1143,拂,ㄈㄨ,2,8,弗,弗,1,24,73,1.86 ,124,2.093421685,99,7.18 ,25099,4.40 ,7,3,0.428571429,0.229362214,0.184869059,0.354637688,8,24,4,25099,1143,23956,0.17 ,0.05 ,0.11 ,0.06 ,0.16 ,,
3212,1145,彿,ㄈㄨ,2,8,弗,弗,1,24,156,2.19 ,816,2.911690159,593,42.91 ,25099,4.40 ,7,3,0.428571429,0.229362214,0.184869059,0.354637688,8,24,4,25099,1143,23956,0.17 ,0.05 ,0.11 ,0.06 ,0.16 ,,
3214,1146,氟,ㄈㄨ,2,9,弗,弗,1,24,46,1.66 ,13,1.113943352,11,0.57 ,25099,4.40 ,7,3,0.428571429,0.229362214,0.184869059,0.354637688,8,24,4,25099,1143,23956,0.17 ,0.05 ,0.11 ,0.06 ,0.16 ,,
0,1148,黻,ㄈㄨ,2,17,犮,犮,1,24,1,0.00 ,1,0,1,0.00 ,25099,4.40 ,6,2,0.333333333,0.000755572,0.000689893,0,9,24,2,25099,2,25097,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,,黻冕
0,1149,紱,ㄈㄨ,2,11,犮,犮,1,24,1,0.00 ,1,0,1,0.00 ,25099,4.40 ,6,2,0.333333333,0.000755572,0.000689893,0,9,24,2,25099,2,25097,0.08 ,0.00 ,0.00 ,0.00 ,0.00 ,,紱冕
0,1136,伏,ㄈㄨ,2,6,伏,.,1,24,800,2.90 ,709,2.850646235,488,44.20 ,25099,4.40 ,.,.,.,.,.,.,4,24,3,25099,871,24228,0.13 ,0.03 ,0.08 ,0.04 ,0.12 ,,剔除錯誤讀音ㄈㄨ4(1189)
3008,1137,袱,ㄈㄨ,2,12,伏,伏,1,24,145,2.16 ,154,2.187520721,129,13.92 ,25099,4.40 ,2,2,1,1,1,1,4,24,3,25099,871,24228,0.13 ,0.03 ,0.08 ,0.04 ,0.12 ,,
3009,1138,茯,ㄈㄨ,2,10,伏,伏,1,24,2,0.30 ,8,0.903089987,7,0.14 ,25099,4.40 ,2,2,1,1,1,1,4,24,3,25099,871,24228,0.13 ,0.03 ,0.08 ,0.04 ,0.12 ,,
0,1132,孚,ㄈㄨ,2,7,孚,.,1,24,87,1.94 ,80,1.903089987,31,8.61 ,25099,4.40 ,.,.,.,.,.,.,3,24,4,25099,1436,23663,0.17 ,0.06 ,0.13 ,0.07 ,0.15 ,,
2601,1130,浮,ㄈㄨ,2,10,孚,孚,1,24,801,2.90 ,1294,3.111934276,809,92.85 ,25099,4.40 ,6,4,0.666666667,0.593357635,0.593357635,0.699214911,3,24,4,25099,1436,23663,0.17 ,0.06 ,0.13 ,0.07 ,0.15 ,,
2600,1131,俘,ㄈㄨ,2,9,孚,孚,1,24,85,1.93 ,56,1.748188027,41,5.02 ,25099,4.40 ,6,4,0.666666667,0.593357635,0.593357635,0.699214911,3,24,4,25099,1436,23663,0.17 ,0.06 ,0.13 ,0.07 ,0.15 ,,
0,1134,蜉,ㄈㄨ,2,13,孚,孚,1,24,3,0.48 ,6,0.77815125,5,0.29 ,25099,4.40 ,6,4,0.666666667,0.593357635,0.593357635,0.699214911,3,24,4,25099,1436,23663,0.17 ,0.06 ,0.13 ,0.07 ,0.15 ,,
0,1124,服,ㄈㄨ,2,8,服,.,1,24,8161,3.91 ,10495,4.020982443,3951,754.68 ,25099,4.40 ,.,.,.,.,.,.,1,24,1,25099,10495,14604,0.04 ,0.42 ,0.14 ,0.26 ,0.08 ,,
1229,1142,縛,ㄈㄨ,2,16,尃,尃,2,24,94,1.97 ,178,2.250420002,145,11.77 ,25099,4.40 ,8,3,0.375,0.351510685,0.296826385,0.419451158,7,24,1,25099,178,24921,0.04 ,0.01 ,0.02 ,0.01 ,0.04 ,,
0,1118,父,ㄈㄨ,3,4,父,.,2,12,2940,3.47 ,6580,3.818225894,1905,386.88 ,22046,4.34 ,.,.,.,.,.,.,3,12,3,22046,6828,15218,0.25 ,0.31 ,0.26 ,0.35 ,0.27 ,,101年一字多音表：作男子美稱義時，音ㄈㄨ3
3562,1116,斧,ㄈㄨ,3,8,父,父,1,12,125,2.10 ,144,2.158362492,92,7.46 ,22046,4.34 ,2,2,1,1,1,1,3,12,3,22046,6828,15218,0.25 ,0.31 ,0.26 ,0.35 ,0.27 ,,
3561,1117,釜,ㄈㄨ,3,10,父,父,1,12,32,1.51 ,104,2.017033339,64,1.58 ,22046,4.34 ,2,2,1,1,1,1,3,12,3,22046,6828,15218,0.25 ,0.31 ,0.26 ,0.35 ,0.27 ,,
0,1120,頫,ㄈㄨ,3,15,兆,兆,1,12,3,0.48 ,6,0.77815125,5,0.00 ,22046,4.34 ,12,1,0.083333333,0.000751127,0.000620989,0.029670469,4,12,1,22046,6,22040,0.08 ,0.00 ,0.00 ,0.00 ,0.03 ,,
0,1113,甫,ㄈㄨ,3,7,甫,.,1,12,766,2.88 ,431,2.63447727,304,25.54 ,22046,4.34 ,.,.,.,.,.,.,2,12,4,22046,3678,18368,0.33 ,0.17 ,0.38 ,0.25 ,0.35 ,,
2498,1111,輔,ㄈㄨ,3,14,甫,甫,1,12,2552,3.41 ,2662,3.425208051,1206,208.08 ,22046,4.34 ,20,2,0.1,0.169593194,0.202084767,0.118727121,2,12,4,22046,3678,18368,0.33 ,0.17 ,0.38 ,0.25 ,0.35 ,,
2497,1114,脯,ㄈㄨ,3,11,甫,甫,2,12,22,1.34 ,55,1.740362689,37,3.01 ,22046,4.34 ,20,2,0.1,0.169593194,0.202084767,0.118727121,2,12,4,22046,3678,18368,0.33 ,0.17 ,0.38 ,0.25 ,0.35 ,,
841,1112,撫,ㄈㄨ,3,15,甫,無,1,12,493,2.69 ,530,2.72427587,369,28.84 ,22046,4.34 ,3,1,0.333333333,0.833333333,0.833333333,0.447284613,2,12,4,22046,3678,18368,0.33 ,0.17 ,0.38 ,0.25 ,0.35 ,,
3446,1107,府,ㄈㄨ,3,8,府,付,1,12,25656,4.41 ,10662,4.027838678,3374,726.41 ,22046,4.34 ,5,5,1,1,1,1,1,12,4,22046,11534,10512,0.33 ,0.52 ,0.36 ,0.40 ,0.36 ,,
2099,1108,腐,ㄈㄨ,3,14,府,府,1,12,409,2.61 ,572,2.757396029,356,38.31 ,22046,4.34 ,3,3,1,1,1,1,1,12,4,22046,11534,10512,0.33 ,0.52 ,0.36 ,0.40 ,0.36 ,,
2097,1109,俯,ㄈㄨ,3,10,府,府,1,12,94,1.97 ,253,2.403120521,190,15.79 ,22046,4.34 ,3,3,1,1,1,1,1,12,4,22046,11534,10512,0.33 ,0.52 ,0.36 ,0.40 ,0.36 ,,
2098,1110,腑,ㄈㄨ,3,12,府,府,1,12,28,1.45 ,47,1.672097858,39,2.73 ,22046,4.34 ,3,3,1,1,1,1,1,12,4,22046,11534,10512,0.33 ,0.52 ,0.36 ,0.40 ,0.36 ,,
189,1171,富,ㄈㄨ,4,12,,,1,21,3645,3.56 ,4120,3.614897216,2146,290.45 ,41318,4.62 ,11,8,0.727272727,0.859851498,0.889226577,0.747909133,3,21,2,41318,7518,33800,0.10 ,0.18 ,0.16 ,0.19 ,0.12 ,,
190,1172,副,ㄈㄨ,4,11,,,1,21,4896,3.69 ,3398,3.531223375,1986,213.82 ,41318,4.62 ,11,8,0.727272727,0.859851498,0.889226577,0.747909133,3,21,2,41318,7518,33800,0.10 ,0.18 ,0.16 ,0.19 ,0.12 ,,
3936,1180,赴,ㄈㄨ,4,9,卜,卜,1,21,2438,3.39 ,1190,3.075546961,820,77.63 ,41318,4.62 ,7,2,0.285714286,0.436,0.368923077,0.32036708,8,21,2,41318,1199,40119,0.10 ,0.03 ,0.06 ,0.03 ,0.07 ,,
3935,1181,訃,ㄈㄨ,4,9,卜,卜,1,21,7,0.85 ,9,0.954242509,9,0.57 ,41318,4.62 ,7,2,0.285714286,0.436,0.368923077,0.32036708,8,21,2,41318,1199,40119,0.10 ,0.03 ,0.06 ,0.03 ,0.07 ,,
0,1178,父,ㄈㄨ,4,4,父,.,2,21,2940,3.47 ,6580,3.818225894,1905,386.88 ,41318,4.62 ,.,.,.,.,.,.,6,21,1,41318,6580,34738,0.05 ,0.16 ,0.08 ,0.13 ,0.07 ,,
0,1175,付,ㄈㄨ,4,5,付,.,1,21,3568,3.55 ,2810,3.44870632,1642,178.37 ,41318,4.62 ,.,.,.,.,.,.,5,21,4,41318,6048,35270,0.19 ,0.15 ,0.17 ,0.16 ,0.18 ,,
3444,1174,附,ㄈㄨ,4,8,付,付,1,21,4891,3.69 ,3138,3.496652939,1995,227.45 ,41318,4.62 ,5,5,1,1,1,1,5,21,4,41318,6048,35270,0.19 ,0.15 ,0.17 ,0.16 ,0.18 ,,
3443,1176,咐,ㄈㄨ,4,8,付,付,1,21,51,1.71 ,82,1.913813852,65,6.03 ,41318,4.62 ,5,5,1,1,1,1,5,21,4,41318,6048,35270,0.19 ,0.15 ,0.17 ,0.16 ,0.18 ,,
0,1177,駙,ㄈㄨ,4,15,付,付,1,21,2,0.30 ,18,1.255272505,6,1.87 ,41318,4.62 ,5,5,1,1,1,1,5,21,4,41318,6048,35270,0.19 ,0.15 ,0.17 ,0.16 ,0.18 ,,
2108,1165,婦,ㄈㄨ,4,11,帚,帚,1,21,3657,3.56 ,4063,3.608846822,1304,201.48 ,41318,4.62 ,4,1,0.25,0.295391887,0.32905561,0.276818296,1,21,1,41318,4063,37255,0.05 ,0.10 ,0.08 ,0.10 ,0.06 ,,
2017,1179,賦,ㄈㄨ,4,15,武,武,1,21,430,2.63 ,563,2.750508395,435,31.28 ,41318,4.62 ,3,1,0.333333333,0.730220493,0.730220493,0.419815587,7,21,1,41318,563,40755,0.05 ,0.01 ,0.03 ,0.01 ,0.05 ,,
0,1184,阜,ㄈㄨ,4,8,阜,.,1,21,9,0.95 ,12,1.079181246,10,0.57 ,41318,4.62 ,.,.,.,.,.,.,10,21,2,41318,131,41187,0.10 ,0.00 ,0.01 ,0.00 ,0.05 ,,
0,1185,埠,ㄈㄨ,4,11,阜,阜,2,21,182,2.26 ,119,2.075546961,66,12.77 ,41318,4.62 ,2,1,0.5,0.5,0.5,0.5,11,21,2,41318,131,41187,0.10 ,0.00 ,0.01 ,0.00 ,0.05 ,,
1489,1166,復,ㄈㄨ,4,12,复,复,1,21,5471,3.74 ,4033,3.605628222,2211,232.62 ,41318,4.62 ,5,4,0.8,0.998198198,0.998567042,0.929102783,2,21,5,41318,8669,32649,0.24 ,0.21 ,0.28 ,0.22 ,0.25 ,,
1490,1168,腹,ㄈㄨ,4,13,复,复,1,21,564,2.75 ,864,2.936513742,498,55.54 ,41318,4.62 ,5,4,0.8,0.998198198,0.998567042,0.929102783,2,21,5,41318,8669,32649,0.24 ,0.21 ,0.28 ,0.22 ,0.25 ,,
1491,1169,複,ㄈㄨ,4,14,复,复,1,21,1190,3.08 ,2436,3.386677284,1407,170.48 ,41318,4.62 ,5,4,0.8,0.998198198,0.998567042,0.929102783,2,21,5,41318,8669,32649,0.24 ,0.21 ,0.28 ,0.22 ,0.25 ,,
1492,1170,馥,ㄈㄨ,4,18,复,复,1,21,22,1.34 ,14,1.146128036,13,0.86 ,41318,4.62 ,5,4,0.8,0.998198198,0.998567042,0.929102783,2,21,5,41318,8669,32649,0.24 ,0.21 ,0.28 ,0.22 ,0.25 ,,
880,1167,覆,ㄈㄨ,4,18,复,復,1,21,1845,3.27 ,1322,3.121231455,969,82.08 ,41318,4.62 ,2,1,0.5,0.794948888,0.794948888,0.552040905,2,21,5,41318,8669,32649,0.24 ,0.21 ,0.28 ,0.22 ,0.25 ,,
0,1173,負,ㄈㄨ,4,9,負,.,1,21,7397,3.87 ,5771,3.761251074,3252,402.38 ,41318,4.62 ,.,.,.,.,.,.,4,21,1,41318,5771,35547,0.05 ,0.14 ,0.08 ,0.13 ,0.07 ,,
1228,1182,傅,ㄈㄨ,4,12,尃,尃,1,21,578,2.76 ,598,2.776701184,258,33.15 ,41318,4.62 ,8,3,0.375,0.351510685,0.296826385,0.419451158,9,21,2,41318,776,40542,0.10 ,0.02 ,0.04 ,0.02 ,0.09 ,,
0,1183,縛,ㄈㄨ,4,16,尃,尃,2,21,94,1.97 ,178,2.250420002,145,11.77 ,41318,4.62 ,8,3,0.375,0.351510685,0.296826385,0.419451158,9,21,2,41318,776,40542,0.10 ,0.02 ,0.04 ,0.02 ,0.09 ,,
1220,1192,搭,ㄉㄚ,1,13,荅,荅,1,4,792,2.90 ,1966,3.293583513,1231,113.08 ,5981,3.78 ,4,3,0.75,0.54343294,0.607057416,0.669026015,1,4,2,5981,1998,3983,0.50 ,0.33 ,0.50 ,0.33 ,0.48 ,,
1221,1194,瘩,ㄉㄚ,1,15,荅,荅,2,4,8,0.90 ,32,1.505149978,22,1.29 ,5981,3.78 ,4,3,0.75,0.54343294,0.607057416,0.669026015,1,4,2,5981,1998,3983,0.50 ,0.33 ,0.50 ,0.33 ,0.48 ,,
2892,1193,答,ㄉㄚ,1,12,答,合,2,4,3413,3.53 ,3932,3.594613509,1974,272.80 ,5981,3.78 ,17,2,0.117647059,0.202374528,0.212901852,0.148034238,1,4,1,5981,3932,2049,0.25 ,0.66 ,0.49 ,0.66 ,0.36 ,,
0,1196,噠,ㄉㄚ,1,16,達,達,1,4,1,0.00 ,51,1.707570176,13,0.72 ,5981,3.78 ,4,2,0.5,0.427480916,0.427480916,0.461071291,2,4,1,5981,51,5930,0.25 ,0.01 ,0.02 ,0.01 ,0.17 ,,又音：ㄉㄚ2
3196,1206,靼,ㄉㄚ,2,14,旦,旦,1,5,4,0.60 ,9,0.954242509,4,0.86 ,15508,4.19 ,6,2,0.333333333,0.003836763,0.003267003,0.108906828,3,5,2,15508,11,15497,0.40 ,0.00 ,0.00 ,0.00 ,0.13 ,,
3197,1207,怛,ㄉㄚ,2,8,旦,旦,1,5,1,0.00 ,2,0.301029996,1,0.00 ,15508,4.19 ,6,2,0.333333333,0.003836763,0.003267003,0.108906828,3,5,2,15508,11,15497,0.40 ,0.00 ,0.00 ,0.00 ,0.13 ,,怛然失色
2893,1205,答,ㄉㄚ,2,12,答,合,2,5,3413,3.53 ,3932,3.594613509,1974,272.80 ,15508,4.19 ,17,2,0.117647059,0.202374528,0.212901852,0.148034238,2,5,1,15508,3932,11576,0.20 ,0.25 ,0.50 ,0.44 ,0.37 ,,
0,1202,達,ㄉㄚ,2,13,達,,1,5,14199,4.15 ,11560,4.062957834,5383,747.64 ,15508,4.19 ,1,1,1,1,1,1,1,5,2,15508,11565,3943,0.40 ,0.75 ,0.50 ,0.56 ,0.50 ,,剔除錯誤讀音ㄉㄚ(1195)；ㄊㄚ4(1586)
640,1203,韃,ㄉㄚ,2,22,達,達,1,5,7,0.85 ,5,0.698970004,5,0.57 ,15508,4.19 ,4,2,0.5,0.427480916,0.427480916,0.461071291,1,5,2,15508,11565,3943,0.40 ,0.75 ,0.50 ,0.56 ,0.50 ,,
3956,1201,打,ㄉㄚ,3,5,丁,丁,1,1,10623,4.03 ,13227,4.121461354,5119,801.31 ,13227,4.12 ,13,1,0.076923077,0.258308937,0.273710141,0.144701527,1,1,1,13227,13227,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,101年ㄉㄚ2(1210)併讀為ㄉㄚ3(1201)
0,1211,大,ㄉㄚ,4,3,大,.,2,1,83196,4.92 ,93455,4.970602542,14324,6230.71 ,93455,4.97 ,.,.,.,.,.,.,1,1,1,93455,93455,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,剔除錯誤讀音ㄉㄚ(1197);ㄉㄞ4(1234)
1222,1200,瘩,ㄉㄚ,5,15,荅,荅,2,1,8,0.90 ,32,1.505149978,22,1.29 ,32,1.51 ,4,3,0.75,0.54343294,0.607057416,0.669026015,1,1,1,32,32,0,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,
0,1216,得,ㄉㄜ,2,11,得,,3,2,29582,4.47 ,45112,4.654292082,10869,2939.64 ,52794,4.72 ,3,2,0.666666667,0.666666667,0.666666667,0.666666667,1,2,1,52794,45112,7682,0.50 ,0.85 ,0.50 ,0.50 ,0.55 ,,
0,1217,德,ㄉㄜ,2,15,德,.,1,2,8239,3.92 ,7682,3.885474303,2732,499.96 ,52794,4.72 ,.,.,.,.,.,.,2,2,1,52794,7682,45112,0.50 ,0.15 ,0.50 ,0.50 ,0.45 ,,
0,1215,地,ㄉㄜ,5,6,也,也,2,3,54278,4.73 ,52704,4.721843577,9957,3616.10 ,690333,5.84 ,9,1,0.111111111,0.160875161,0.171394293,0.147338188,3,3,1,690333,52704,637629,0.33 ,0.08 ,0.33 ,0.33 ,0.31 ,,
3878,1214,的,ㄉㄜ,5,8,勺,勺,3,3,339697,5.53 ,592517,5.772700815,17547,38434.96 ,690333,5.84 ,12,1,0.083333333,0.209643606,0.218459858,0.164096534,2,3,1,690333,592517,97816,0.33 ,0.86 ,0.33 ,0.33 ,0.38 ,,
0,1213,得,ㄉㄜ,5,11,得,,3,3,29582,4.47 ,45112,4.654292082,10869,2939.64 ,690333,5.84 ,3,2,0.666666667,0.666666667,0.666666667,0.666666667,1,3,1,690333,45112,645221,0.33 ,0.07 ,0.33 ,0.33 ,0.31 ,,
2832,1220,待,ㄉㄞ,1,9,寺,寺,2,3,5337,3.73 ,5442,3.735758537,3235,316.13 ,6151,3.79 ,12,2,0.166666667,0.274448815,0.277181069,0.201193897,3,3,1,6151,5442,709,0.33 ,0.88 ,0.68 ,0.88 ,0.47 ,,
0,1218,呆,ㄉㄞ,1,7,呆,木,1,3,202,2.31 ,687,2.836956737,334,41.04 ,6151,3.79 ,3,1,0.333333333,0.767597765,0.767597765,0.416449259,1,3,1,6151,687,5464,0.33 ,0.11 ,0.31 ,0.12 ,0.36 ,,101年ㄞ2(7029)併讀為ㄉㄞ(1218)
1288,1219,獃,ㄉㄞ,1,14,豈,豈,1,3,8,0.90 ,22,1.342422681,22,0.57 ,6151,3.79 ,7,1,0.142857143,0.016603774,0.016603774,0.134630395,2,3,1,6151,22,6129,0.33 ,0.00 ,0.01 ,0.00 ,0.17 ,,
203,1222,逮,ㄉㄞ,3,12,,,2,2,2060,3.31 ,363,2.559906625,251,26.40 ,748,2.87 ,5,2,0.4,0.290167866,0.241838774,0.403087668,2,2,1,748,363,385,0.50 ,0.49 ,0.49 ,0.49 ,0.50 ,,
0,1221,歹,ㄉㄞ,3,4,歹,.,1,2,2078,3.32 ,385,2.58546073,171,22.24 ,748,2.87 ,.,.,.,.,.,.,1,2,1,748,385,363,0.50 ,0.51 ,0.51 ,0.51 ,0.50 ,,
204,1235,逮,ㄉㄞ,4,12,,,2,14,2060,3.31 ,363,2.559906625,251,26.40 ,136079,5.13 ,5,2,0.4,0.290167866,0.241838774,0.403087668,7,14,1,136079,363,135716,0.07 ,0.00 ,0.04 ,0.02 ,0.07 ,,
0,1234,大,ㄉㄞ,4,3,大,.,2,14,83196,4.92 ,93455,4.970602542,14324,6230.71 ,136079,5.13 ,.,.,.,.,.,.,6,14,1,136079,93455,42624,0.07 ,0.69 ,0.15 ,0.21 ,0.13 ,,剔除錯誤讀音ㄉㄚ(1197);ㄉㄚ4(1211)
